[I 241007 13:00:52 webSocket:110] WebSocket connection opened
[W 241007 13:00:53 smartWebSocketV2:319] Attempting to resubscribe/reconnect (Attempt 1)...
[E 241007 13:00:53 webSocket:114] Connection closed
[W 241007 13:00:53 smartWebSocketV2:343] Connection closed due to max retry attempts reached.
[E 241007 13:00:53 webSocket:114] Connection closed
[W 241007 13:00:53 smartWebSocketV2:343] Connection closed due to max retry attempts reached.
[I 241007 13:01:03 webSocket:110] WebSocket connection opened
[E 241007 13:01:03 webSocket:114] Connection closed
[W 241007 13:01:03 smartWebSocketV2:343] Connection closed due to max retry attempts reached.
[E 241007 13:01:03 webSocket:114] Connection closed
[W 241007 13:01:03 smartWebSocketV2:343] Connection closed due to max retry attempts reached.
[I 241007 13:01:27 webSocket:110] WebSocket connection opened
[W 241007 13:01:27 smartWebSocketV2:319] Attempting to resubscribe/reconnect (Attempt 1)...
[E 241007 13:01:28 webSocket:114] Connection closed
[W 241007 13:01:28 smartWebSocketV2:343] Connection closed due to max retry attempts reached.
[E 241007 13:01:28 webSocket:114] Connection closed
[W 241007 13:01:28 smartWebSocketV2:343] Connection closed due to max retry attempts reached.
[I 241007 13:04:44 webSocket:109] WebSocket connection opened
[I 241007 13:05:46 webSocket:109] WebSocket connection opened
[I 241007 13:09:09 webSocket:110] WebSocket connection opened
[I 241007 13:09:11 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12946106, 'exchange_timestamp': 1728286737000, 'last_traded_price': 2479015, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:11 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12946106, 'exchange_timestamp': 1728286737000, 'last_traded_price': 2479015, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:12 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12946537, 'exchange_timestamp': 1728286738000, 'last_traded_price': 2479025, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:12 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12946537, 'exchange_timestamp': 1728286738000, 'last_traded_price': 2479025, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:13 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12946835, 'exchange_timestamp': 1728286738000, 'last_traded_price': 2479100, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:13 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12946835, 'exchange_timestamp': 1728286738000, 'last_traded_price': 2479100, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:13 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12947273, 'exchange_timestamp': 1728286739000, 'last_traded_price': 2479095, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:13 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12947273, 'exchange_timestamp': 1728286739000, 'last_traded_price': 2479095, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:14 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12947603, 'exchange_timestamp': 1728286739000, 'last_traded_price': 2479075, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:14 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12947603, 'exchange_timestamp': 1728286739000, 'last_traded_price': 2479075, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:14 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12948046, 'exchange_timestamp': 1728286740000, 'last_traded_price': 2479030, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:14 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12948046, 'exchange_timestamp': 1728286740000, 'last_traded_price': 2479030, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
[I 241007 13:09:15 webSocket:66] Ticks: {'subscription_mode': 2, 'exchange_type': 1, 'token': '26000', 'sequence_number': 12948367, 'exchange_timestamp': 1728286740000, 'last_traded_price': 2479060, 'subscription_mode_val': 'QUOTE', 'last_traded_quantity': 0, 'average_traded_price': 0, 'volume_trade_for_the_day': 0, 'total_buy_quantity': 0.0, 'total_sell_quantity': 0.0, 'open_price_of_the_day': 0, 'high_price_of_the_day': 0, 'low_price_of_the_day': 0, 'closed_price': 2501460}
